# The 2MASS Redshift Survey
# Huchra et al., ApJS, in press
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.4, 2011 Dec 16
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Entries in original input catalogs that have been rejected -- Galactic sources, pieces of galaxies, artifacts, etc. Corresponds to Table A1 in paper.
#
#ID               RAdeg      DECdeg       l          b        k_c    h_c    j_c    k_tc   h_tc   j_tc  e_k   e_h   e_j   e_kt  e_ht  e_jt   e_bv r_iso r_ext  b/a  flgs Comments
14421842+2530426 220.576736  25.511570  35.524467  65.153503 11.686 11.943 12.727 11.686 11.943 12.727 0.060 0.040 0.032 0.035 0.026 0.022 0.031 1.336 1.337 0.380 0000 Piece of galaxy 14421797+2530333
14472431-1726580 221.851318 -17.449411 338.468170  37.294109 10.529 10.863 11.603 10.529 10.863 11.603 0.068 0.042 0.033 0.034 0.022 0.020 0.099 1.839 1.839 0.220 0666 Piece of galaxy 14472416-1726440
15054378+4424012 226.432312  44.400452  74.570206  58.084980 11.225 11.596 12.425 11.225 11.595 12.425 0.053 0.034 0.030 0.156 0.128 0.019 0.021 1.553 1.719 0.140 0000 Piece of galaxy 15054354+4424180
15264539-6623033 231.689438 -66.384407 317.627289  -8.051167 10.637 10.916 11.784 10.637 10.916 11.784 0.067 0.050 0.047 0.034 0.027 0.029 0.183 1.387 1.387 0.600 0222 Piece of galaxy 15264576-6623105
15300893-3838593 232.537125 -38.649811 333.929626  14.487260 11.317 11.519 12.178 11.234 11.150 11.900 0.065 0.041 0.034 0.065 0.035 0.034 0.188 1.496 1.693 0.280 0122 Piece of galaxy 15300835-3839034
15323238+8304490 233.135910  83.080185 117.644394  32.308041 10.743 11.069 11.823 10.664 10.986 11.762 0.039 0.028 0.023 0.037 0.031 0.025 0.085 1.452 1.635 0.280 0000 Piece of galaxy 15323506+8304433
15330596-0137519 233.274796  -1.631011   3.051102  41.632740 11.236 11.496 12.135 11.236 11.496 12.015 0.091 0.052 0.042 0.120 0.031 0.046 0.152 1.579 1.717 0.320 0111 Piece of galaxy 15330561-0137417
15375266+5923382 234.469482  59.393948  93.218712  46.991524  9.356  9.671 10.433  9.356  9.671 10.433 0.021 0.019 0.014 0.010 0.010 0.007 0.025 1.867 1.868 0.180 0000 Piece of galaxy 15375345+5923304 
15450634-3417378 236.276428 -34.293827 339.157990  16.090948 11.639 12.596 13.722 11.571 12.526 13.507 0.062 0.075 0.094 0.063 0.100 0.122 0.782 1.076 1.161 0.640 0000 Star (HH 986)
15530737-7449230 238.281219 -74.823059 314.120911 -16.053865 11.026 11.218 12.088 10.881 11.057 11.932 0.090 0.049 0.046 0.074 0.044 0.047 0.113 1.380 1.575 0.660 0262 Piece of galaxy 15531068-7449310
16013973+2121296 240.415527  21.358215  36.058071  46.505836 11.244 11.696 12.411 11.034 11.353 12.411 0.093 0.068 0.048 0.078 0.059 0.059 0.071 1.322 1.541 1.000 0666 Piece of galaxy 16014023+2121106
16031382-6407028 240.807266 -64.117432 322.070099  -8.628094 11.311 11.517 12.104 10.726 11.205 12.079 0.123 0.081 0.068 0.135 0.127 0.148 0.192 1.336 1.813 0.780 0222 Piece of galaxy 16031236-6406551
16053453-0559397 241.393982  -5.994352   5.113792  32.580399 11.563 11.923 12.723 11.546 11.895 12.254 0.037 0.025 0.025 0.052 0.039 0.026 0.206 0.813 1.290 0.760 0000 Star
16125713-3613263 243.238098 -36.223972 342.183044  10.859122 10.424 12.043 12.317  9.949 12.020 12.317 0.062 0.137 0.080 0.082 0.350 0.052 0.783 1.613 1.987 0.360 0555 Planetary nebula
16254283-7210527 246.428680 -72.181282 317.757629 -15.805860  8.654  8.699  9.814  8.654  8.699  9.814 0.049 0.035 0.036 0.025 0.018 0.018 0.108 1.894 1.894 0.780 0222 Globular cluster in MW (NGC 6101)
16254446-7213207 246.435333 -72.222397 317.727234 -15.834828 10.722 10.669 11.838 10.640 10.669 11.838 0.098 0.063 0.057 0.090 0.032 0.035 0.102 1.408 1.600 0.840 0111 Globular cluster in MW (NGC 6101)
16254574-7209017 246.440643 -72.150490 317.783997 -15.788019  9.681  9.752 11.234  9.681  9.752 11.234 0.078 0.057 0.072 0.075 0.055 0.079 0.110 1.721 1.841 0.440 0222 Globular cluster in MW (NGC 6101)
16255333-7209479 246.472412 -72.163315 317.780823 -15.803826  8.988  8.993 10.379  8.988  8.993 10.379 0.064 0.045 0.057 0.032 0.023 0.030 0.109 2.042 2.042 0.620 0666 Globular cluster in MW (NGC 6101)
16255350-7210568 246.473129 -72.182564 317.766083 -15.816835  7.771  7.812  8.846  7.771  7.812  8.846 0.038 0.027 0.026 0.019 0.014 0.013 0.108 2.034 2.034 0.660 0222 Globular cluster in MW (NGC 6101)
16260414-7212240 246.517181 -72.206703 317.756744 -15.842975  9.124  9.216 10.466  9.124  9.216 10.466 0.057 0.043 0.046 0.029 0.021 0.024 0.104 2.041 2.041 0.520 0222 Globular cluster in MW (NGC 6101)
16260770-7209400 246.532089 -72.161034 317.795258 -15.815919  9.807  9.708 11.019  9.807  9.708 11.019 0.089 0.061 0.067 0.044 0.030 0.037 0.109 1.787 1.787 0.560 0111 Globular cluster in MW (NGC 6101)
16271650-7210378 246.818832 -72.177208 317.843414 -15.892242  9.709 10.111 99.999  9.709 10.111 15.120 0.110 0.114 9.999 0.131 0.057 0.215 0.104 1.766 1.883 1.000 066n Globular cluster in MW (NGC 6101)
16274793-2630396 246.949677 -26.510958 351.638519  15.281650  8.841  9.415 10.401  8.841  9.415 10.401 0.054 0.053 0.059 0.062 0.061 0.070 0.474 1.779 1.895 1.000 0111 Image flaw
16282913-2611553 247.121414 -26.198685 351.986664  15.373693 10.960 10.941 11.728 10.960 10.941 11.728 0.154 0.078 0.068 0.077 0.042 0.041 0.765 1.494 1.494 0.700 0111 Image flaw
16323615-1303075 248.150558 -13.051942   3.386247  22.997950  9.377  9.483  9.860  9.377  9.483  9.860 0.051 0.032 0.021 0.050 0.032 0.020 0.463 1.703 1.826 0.780 0666 Globular cluster in MW (M 107)
16331360-2958570 248.306427 -29.982584 349.780670  12.084415 11.205 11.787 12.489 11.090 11.780 12.239 0.047 0.043 0.032 0.050 0.065 0.039 0.480 1.004 1.385 0.860 0000 Image flaw
16414163+3627407 250.423477  36.461319  59.009373  40.911896  3.876  3.963  4.478  3.854  3.941  4.452 0.015 0.015 0.015 0.015 0.015 0.015 0.017 2.288 2.477 1.000 Z000 Globular cluster in MW (M 13)
16455434-2327189 251.476486 -23.455297 356.784729  14.103569 10.667 11.062 11.787 10.158 11.044 11.779 0.074 0.050 0.040 0.076 0.088 0.078 0.606 1.650 2.031 0.680 0666 Piece of galaxy 16455463-2327059
16470361-0200160 251.764984  -2.004474  15.636157  26.321411 11.180 10.818 11.839 11.180 10.818 11.839 0.109 0.044 0.045 0.056 0.023 0.028 0.179 1.455 1.455 0.500 0313 Globular cluster in MW (NGC 6218)
16535723-1617280 253.488327 -16.291050   3.897389  16.922152 11.323 11.502 12.027 11.096 11.487 12.027 0.071 0.055 0.042 0.070 0.223 0.205 0.750 1.318 1.624 0.400 0111 Piece of galaxy 16535677-1617227 
16564292-6224213 254.178940 -62.405903 327.470428 -11.903718 10.475 10.742 11.399 10.475 10.742 11.399 0.070 0.049 0.038 0.035 0.025 0.022 0.135 1.683 1.683 0.320 0222 Piece of galaxy 16564489-6224112 
17010950+2040273 255.289749  20.674213  40.945549  33.118614 11.376 11.706 12.393 11.231 11.611 12.261 0.051 0.044 0.033 0.047 0.048 0.037 0.064 1.283 1.497 0.480 0000 Piece of galaxy 17010989+2040239
17145166+1359537 258.715240  13.998289  35.150753  27.614908  9.412  9.788 11.198  9.412  9.788 11.198 0.089 0.087 0.121 0.045 0.044 0.068 0.141 1.969 1.969 0.420 0222 Image flaw
17155815+1413467 258.992432  14.229804  35.511166  27.460827 10.142 10.867 11.054 10.142 10.867 11.054 0.085 0.096 0.047 0.043 0.051 0.026 0.128 1.916 1.917 0.720 0666 Image flaw
17162958+0625518 259.123352   6.431054  27.736834  24.020491 11.042 11.320 12.111 10.854 11.143 12.007 0.089 0.055 0.046 0.074 0.053 0.059 0.155 1.415 1.625 0.760 0666 Piece of galaxy 17163057+0625551
17274586-0504120 261.941101  -5.070008  18.420860  16.034792 10.693 10.815 11.293 10.638 10.815 11.284 0.095 0.061 0.045 0.090 0.058 0.051 0.751 1.435 1.592 0.880 0222 Globular cluster in MW (NGC 6366)
17291677-6226501 262.319977 -62.447250 329.583649 -15.059939 11.266 11.486 12.249 11.266 11.486 12.249 0.110 0.078 0.063 0.058 0.046 0.041 0.084 1.621 1.621 0.520 0222 Piece of galaxy 17290966-6226447 
17465074+2045440 266.711517  20.762257  45.297497  23.147060 10.949 11.146 11.882 10.578 10.792 11.644 0.092 0.047 0.042 0.094 0.054 0.058 0.087 1.618 1.980 0.480 0666 Piece of galaxy 17465132+2045400
17471057-6438512 266.794037 -64.647545 328.544495 -17.855007 11.358 11.473 11.995 10.939 10.993 11.485 0.105 0.070 0.044 0.106 0.072 0.047 0.070 1.338 1.715 0.340 0666 Piece of galaxy 17470919-6438192
17471068-6438207 266.794464 -64.639084 328.552582 -17.851456  9.604  9.801 10.311  9.604  9.801  9.851 0.051 0.040 0.026 0.025 0.020 0.040 0.070 1.810 2.193 0.540 0111 Piece of galaxy 17470919-6438192
18120556+2909065 273.023193  29.151888  55.945885  20.787642 10.347 10.660 11.360 10.347 10.660 11.360 0.033 0.030 0.020 0.017 0.015 0.011 0.090 1.732 1.732 0.180 0333 Piece of galaxy 18120554+2909212
18122066+3937478 273.086182  39.629993  66.728554  24.028852 11.277 11.460 12.218 11.064 11.164 11.919 0.067 0.035 0.028 0.058 0.031 0.028 0.029 1.360 1.602 0.420 0222 Piece of galaxy 18122179+3937588
18183001-5212461 274.625061 -52.212822 342.138306 -16.394920  8.718  8.359  9.342  8.718  8.359  9.342 0.042 0.029 0.022 0.021 0.014 0.031 0.108 2.040 2.140 0.520 0666 Globular cluster in MW (NGC 6584)
18225972+4339469 275.748749  43.662907  71.559875  23.235931 11.445 11.722 12.491 11.445 11.722 12.491 0.058 0.027 0.026 0.032 0.016 0.017 0.056 1.318 1.318 0.380 0111 Piece of galaxy 18225934+4339383
18231768-4308580 275.823578 -43.149403 351.043457 -13.433263 10.269 10.568 11.382 10.269 10.568 11.382 0.055 0.039 0.036 0.027 0.020 0.021 0.068 1.651 1.652 0.300 0666 Piece of galaxy 18231787-4308330
18275225-5312286 276.967621 -53.208229 341.739685 -18.085951 10.879 11.071 11.869 10.878 10.966 11.868 0.071 0.047 0.038 0.076 0.044 0.052 0.095 1.500 1.646 0.340 0222 Piece of galaxy 18275181-5312361
18533628-5643133 283.401215 -56.720364 339.426758 -22.694645 11.730 12.083 12.817 11.590 12.017 12.689 0.083 0.051 0.047 0.080 0.059 0.055 0.081 1.248 1.467 0.460 0222 Piece of galaxy 18533694-5643078
18564351+2514134 284.181396  25.237123  56.206100  10.127893 10.915 11.224 11.946 10.749 11.082 11.753 0.066 0.046 0.037 0.055 0.046 0.038 0.262 1.408 1.600 0.360 0111 Piece of galaxy 18564396+2514139
18565303-5433077 284.221008 -54.552212 341.824524 -22.564789 11.487 11.618 12.340 11.414 11.614 12.340 0.118 0.068 0.058 0.115 0.077 0.038 0.085 1.367 1.566 1.000 0666 Piece of galaxy 18565595-5432435
19112359-5038309 287.848297 -50.641983 346.550201 -23.681093 10.023 10.239 11.064  9.936 10.192 11.042 0.043 0.035 0.028 0.041 0.034 0.031 0.070 1.519 1.692 0.760 0666 Piece of galaxy 19112575-5038319
19134442-1849346 288.435059 -18.826309  18.338251 -13.237523 11.496 11.724 12.435 11.496 11.720 12.435 0.070 0.043 0.035 0.082 0.093 0.024 0.112 1.403 1.567 0.240 0000 Piece of galaxy 19134486-1849247
19151537-5407299 288.813995 -54.124977 342.980225 -25.061220  9.799 10.085 10.836  9.799 10.085 10.836 0.029 0.023 0.019 0.015 0.011 0.010 0.061 1.667 1.666 0.320 0666 Piece of galaxy 19151617-5407569
19213108+6108554 290.379486  61.148678  92.313370  20.070959 10.016 10.351 11.109  9.976 10.271 11.043 0.028 0.019 0.016 0.029 0.020 0.018 0.068 1.550 1.719 0.400 0666 Piece of galaxy 19213081+6108413
19215480+3558451 290.478210  35.979401  68.415909   9.927721 11.441 11.837 12.591 11.314 11.729 12.371 0.060 0.044 0.038 0.056 0.049 0.048 0.144 1.316 1.527 0.340 0111 Piece of galaxy 19215458+3558494
19242069-2559079 291.086243 -25.985552  12.507410 -18.316170 11.637 11.832 12.600 11.102 11.398 12.266 0.125 0.099 0.076 0.096 0.091 0.083 0.088 1.453 1.704 0.400 0222 Piece of galaxy 19241998-2559062
19351506-6252474 293.812592 -62.879780 333.669586 -28.877287 11.388 12.511 12.847 11.388 12.511 12.847 0.263 0.324 0.214 0.143 0.234 0.151 0.067 1.655 1.655 1.000 0111 Star
19393837-3055582 294.909851 -30.932789   8.798809 -23.189045 11.577 11.658 12.455 11.108 11.629 12.455 0.102 0.064 0.046 0.075 0.079 0.031 0.138 1.505 1.692 0.580 0131 Globular cluster in MW (NGC 6809)
19403999-6002523 295.166504 -60.047867 336.953949 -29.327187 10.757 11.131 11.874 10.671 11.059 11.782 0.047 0.036 0.029 0.043 0.037 0.033 0.085 1.539 1.712 0.400 0666 Piece of galaxy 19403884-6002535
19433383-5838227 295.890961 -58.639732 338.598206 -29.591087 11.368 11.603 12.186 11.197 11.061 11.631 0.066 0.045 0.033 0.061 0.033 0.025 0.064 1.199 1.430 0.160 0311 Piece of galaxy 19433447-5839207
19473286-1006451 296.886932 -10.112674  30.087101 -17.003590 11.179 11.479 12.207 11.009 11.308 12.000 0.089 0.062 0.047 0.076 0.060 0.048 0.234 1.346 1.569 0.560 0222 Piece of galaxy 19473300-1006561
19540414+4956388 298.517273  49.944096  83.755463  11.212207 11.696 12.034 12.658 11.647 11.835 12.658 0.072 0.054 0.042 0.077 0.055 0.029 0.183 1.487 1.691 0.360 0222 Piece of galaxy 19540248+4956163
20033564-4817211 300.898376 -48.289173 350.892883 -31.585499  9.920 10.160 10.792  9.710 10.160 10.792 0.043 0.030 0.021 0.050 0.027 0.012 0.047 1.562 1.857 0.560 0555 Piece of galaxy 20033440-4817042
20102369+4627398 302.598633  46.461048  82.135574   7.093682 10.170 10.828 10.797 10.160 10.828 10.630 0.016 0.018 0.009 0.017 0.010 0.012 0.605 0.886 1.294 0.520 0000 Image flaw
20182151-4153586 304.589752 -41.899582 358.799408 -33.351547 11.422 11.607 12.206 11.421 11.604 12.206 0.066 0.052 0.034 0.071 0.132 0.047 0.061 1.398 1.563 0.360 0111 Piece of galaxy 20182212-4153472
20321946-1943568 308.080933 -19.732542  25.069407 -30.725319 11.128 11.521 12.241 10.927 11.296 12.241 0.076 0.065 0.041 0.065 0.063 0.026 0.058 1.318 1.574 0.780 0111 Piece of galaxy 20321881-1943586
21041082-1121481 316.045074 -11.363360  37.762245 -34.571171  8.758  9.464  9.362  8.748  9.456  9.325 0.009 0.010 0.004 0.009 0.011 0.004 0.106 1.307 1.515 0.740 0111 Planetary nebula
21183114+2626297 319.629791  26.441660  74.705750 -15.901031  9.582  9.815 10.506  9.582  9.815 10.506 0.042 0.030 0.023 0.021 0.015 0.012 0.122 1.599 1.599 0.160 0111 Piece of galaxy 21183304+2626486
21220675+1840003 320.528229  18.666716  69.131218 -21.673246 11.323 11.654 12.286 11.157 11.580 12.245 0.070 0.057 0.040 0.067 0.069 0.054 0.095 1.555 1.790 0.440 0666 Piece of galaxy 21220752+1839563
21463810+0817407 326.658752   8.294623  64.607643 -32.940235 11.586 11.988 12.572 11.231 11.524 12.325 0.102 0.062 0.044 0.094 0.059 0.055 0.075 1.270 1.582 0.620 0222 Piece of galaxy 21463696+0817329
22075609+3121129 331.983734  31.353607  86.513725 -19.719736  9.979 10.229 10.820  9.979 10.229 10.820 0.050 0.027 0.021 0.025 0.013 0.011 0.088 1.598 1.597 1.000 0666 Piece of galaxy 22075242+3121329
22174168-2343387 334.423584 -23.727480  29.800119 -55.253689 11.088 11.434 12.070 10.888 11.244 11.922 0.071 0.054 0.033 0.060 0.053 0.039 0.033 1.405 1.635 0.680 0222 Piece of galaxy 22174125-2343517
22372793+1031437 339.366455  10.528827  77.610626 -40.269840 11.249 11.529 12.246 11.248 11.528 12.246 0.076 0.061 0.039 0.078 0.071 0.025 0.083 1.458 1.613 0.360 0666 Piece of galaxy 22372929+1031537
22523210+1139352 343.133850  11.659764  82.386711 -41.664722 11.642 11.907 12.599 11.180 10.869 11.770 0.106 0.071 0.055 0.103 0.046 0.045 0.071 1.283 1.655 0.520 0626 Piece of galaxy 22523271+1139432 
22532041+3207529 343.335114  32.131363  95.655594 -24.411051 10.473 10.822 11.474 10.473 10.822 11.474 0.054 0.037 0.026 0.027 0.020 0.016 0.069 1.547 1.547 0.460 0000 Piece of galaxy 22532085+3207507
22562526+3614231 344.105225  36.239834  98.360077 -21.084316 11.376 11.630 12.362 11.268 11.624 12.245 0.065 0.046 0.032 0.061 0.054 0.044 0.117 1.407 1.598 0.280 0111 Piece of galaxy 22562484+3614299
23010728+1622581 345.280273  16.382792  88.119194 -38.918789 10.106 10.322 10.959 10.106 10.322 10.959 0.052 0.028 0.022 0.026 0.014 0.012 0.077 1.576 1.576 0.600 0222 Piece of galaxy 23010651+1623181
23120356+4849058 348.014832  48.818264 106.569679 -10.870508 11.649 11.799 12.685 11.368 11.538 12.249 0.054 0.037 0.036 0.053 0.038 0.042 0.232 1.396 1.641 0.220 0211 Piece of galaxy 23120355+4848596
23132742-8137400 348.364929 -81.627777 307.141998 -34.683769 11.409 11.652 12.381 10.963 11.511 12.246 0.097 0.071 0.054 0.107 0.116 0.097 0.165 1.394 1.835 0.580 0222 Piece of galaxy 23133292-8137300 
23432511+5537023 355.854980  55.617382 113.373360  -5.986826 11.566 11.861 12.529 11.566 11.859 12.499 0.065 0.048 0.045 0.338 0.204 0.177 0.504 1.255 1.451 0.440 0000 Piece of galaxy 23432588+5537050
23535429+0757368 358.476349   7.960322  99.241615 -52.245068 11.469 11.711 12.413 11.469 11.711 12.413 0.099 0.066 0.052 0.055 0.041 0.034 0.051 1.286 1.286 0.720 0666 Piece of galaxy 23535389+0758138
