# The 2MASS Redshift Survey
# Huchra et al., ApJS, in press
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.4, 2011 Dec 16
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "O": NED entries without cz, but ZCAT contained cz (either from literature or from JPH's earlier unpublished observations)
#
#2MASS_ID        NED_ID                         RA          DEC        TYPE   NED_CZ QUAL NED_BIBCODE         2MRS_CZ  ERR CD 2MRS_BIBCODE
00002508+0751138|UGC 12892                     |00h00m25.1s +07d51m14s|G     |      |    |                   |  12265|  36|O |20112MRS.MMT..0000H / M09231
15355190+0603292|CGCG 050-037                  |15h35m51.9s +06d03m29s|G     |      |    |                   |  11529|  16|O |20112MRS.FLWO.0000H / 1994.0406
15360090-1612585|2MASX J15360090-1612585       |15h36m00.9s -16d12m59s|G     |      |    |                   |   7034|  16|O |20112MRS.JPH..0000H /       
15480366+1748274|ARK 485                       |15h48m03.6s +17d48m27s|G     |      |    |                   |   9501|  40|O |20112MRS.ZMA..0000H / T22258
15480784+6927338|UGC 10053 NOTES02             |15h48m07.8s +69d27m34s|G     |      |    |                   |  11455|  29|O |20112MRS.ZMA..0000H / T03790 
16044077+0024439|2MASX J16044077+0024439       |16h04m40.8s +00d24m44s|G     |      |    |                   |   7337| 108|O |2000MNRAS.317...55S / in LEDA
16044349+2019253|2MASX J16044349+2019253       |16h04m43.5s +20d19m26s|G     |      |    |                   |  12850|  30|O |20112MRS.FLWO.0000H / 1996.0522
16111720+8118286|CGCG 367-008                  |16h11m17.2s +81d18m30s|G     |      |    |                   |   7945|  57|O |2000UZC...C......0F / 
16150250-2047158|ESO 584- G 008                |16h15m02.5s -20d47m16s|G     |      |    |                   |   8255|   0|O |20112MRS.Stra.0000H / Strauss, priv. comm (ESO master)
16164277+0412288|2MASX J16164277+0412288       |16h16m42.8s +04d12m28s|G     |      |    |                   |  27391| 122|O |20112MRS.FLWO.0000H / 1994.0505 
16191914+8102473|CGCG 367-009                  |16h19m19.3s +81d02m48s|G     |      |    |                   |   7170|  57|O |1999PASP..111..438F /
16302932+0758439|2MASX J16302932+0758439       |16h30m29.3s +07d58m43s|G     |      |    |                   |   9383|  40|O |20112MRS.ZMA..0000H / T26379
16310424+0509323|CGCG 052-038                  |16h31m04.3s +05d09m32s|G     |      |    |                   |   8406|  37|O |20112MRS.ZMA..0000H / T25909
16314794+6942397|CGCG 339-010                  |16h31m48.0s +69d42m40s|G     |      |    |                   |   9675|  35|O |20112MRS.FLWO.0000H / 1994.0615 
16380337+0343080|CGCG 052-054                  |16h38m03.4s +03d43m08s|G     |      |    |                   |  11597| 121|O |2000MNRAS.317...55S / in LEDA
16393001+7212479|CGCG 339-015                  |16h39m30.1s +72d12m47s|G     |      |    |                   |  13768|  47|O |20112MRS.FLWO.0000H / 1994.0615 
16424505+7339264|CGCG 339-017                  |16h42m45.1s +73d39m26s|G     |      |    |                   |   7211|  40|O |2000UZC...C......0F / 
16460801+6532156|CGCG 320-041                  |16h46m08.1s +65d32m15s|G     |      |    |                   |   7353|  29|O |20112MRS.FLWO.0000H / 1997.0531 
16481382+4937175|2MASX J16481382+4937175       |16h48m13.9s +49d37m18s|G     |      |    |                   |   6495|  19|O |20112MRS.FLWO.0000H / 1995.0623
16512427-0227029|2MASX J16512427-0227029       |16h51m24.3s -02d27m03s|IrS   |      |    |                   |   7237|  13|O |20112MRS.FLWO.0000H / 1995.0528
16512515-0248179|CGCG 025-007                  |16h51m25.2s -02d48m18s|G     |      |    |                   |   6577|  11|O |20112MRS.FLWO.0000H / 1995.0528
16521111+2351556|CGCG 139-012                  |16h52m11.1s +23d51m56s|G     |      |    |                   |  14189|  29|O |1999PASP..111..438F /
16530426+7025525|CGCG 339-024                  |16h53m04.3s +70d25m53s|G     |      |    |                   |   3741|  23|O |20112MRS.FLWO.0000H / 1997.0601
16532489+0235195|CGCG 025-012                  |16h53m24.9s +02d35m20s|G     |      |    |                   |   7259| 114|O |2000MNRAS.317...55S / in LEDA
16543455+6628239|CGCG 320-052                  |16h54m34.5s +66d28m24s|G     |      |    |                   |  10152|  36|O |20112MRS.FLWO.0000H / 1997.0601 
17021587-1228210|2MASX J17021587-1228210       |17h02m15.9s -12d28m21s|G     |      |    |                   |   6843| 167|O |2000MNRAS.317...55S / 
17025967-6920095|ESO 070- G 004                |17h02m59.6s -69d20m09s|G     |      |    |                   |   7901|  81|O |2000MNRAS.317...55S / 
17043504+0416247|CGCG 053-029                  |17h04m35.1s +04d16m25s|G     |      |    |                   |   9135|  34|O |20112MRS.FLWO.0000H / 1996.0908
17051638+4149384|CGCG 225-037                  |17h05m16.4s +41d49m38s|G     |      |    |                   |   8306|  26|O |20112MRS.FLWO.0000H / 1996.0725
17051900+5135575|CGCG 277-024                  |17h05m19.0s +51d35m57s|G     |      |    |                   |  18136|  49|O |20112MRS.FLWO.0000H / 1996.0725 
17054429+2532224|UGC 10696                     |17h05m44.0s +25d32m21s|G     |      |    |                   |  11308|  29|O |20112MRS.FLWO.0000H / 1996.0908
17060048+1811112|CGCG 110-028                  |17h06m00.5s +18d11m11s|G     |      |    |                   |  15867|  43|O |20112MRS.FLWO.0000H / 1996.0911
17121146-7140237|ESO 070- G 006                |17h12m11.5s -71d40m23s|G     |      |    |                   |   9270|  79|O |2000MNRAS.317...55S / 
17250442+4159383|CGCG 226-013 NED01            |17h25m04.4s +41d59m38s|G     |      |    |                   |  10593|  34|O |20112MRS.ZMA..0000H / T24762 
17315541+2824086|CGCG 170-036 NED01            |17h31m55.4s +28d24m09s|G     |      |    |                   |   6764|  33|O |20112MRS.ZMA..0000H / T16789 
17323188+6920015|UGC 10911                     |17h32m31.9s +69d20m02s|G     |      |    |                   |  11840|  37|O |20112MRS.FLWO.0000H / 1997.0604 
17330352-5341317|2MASX J17330352-5341317       |17h33m03.5s -53d41m31s|G     |      |    |                   |   7916| 100|O |2000MNRAS.317...55S / 
17334520-0338569|2MFGC 13916                   |17h33m45.2s -03d38m57s|G     |      |    |                   |   7400| 129|O |2000MNRAS.317...55S / 
17345436+5045210|CGCG 253-019                  |17h34m54.3s +50d45m21s|G     |      |    |                   |   7035|  55|O |2000UZC...C......0F /          
17380908+3456536|UGC 10927                     |17h38m09.1s +34d56m53s|G     |      |    |                   |  13417|  42|O |20112MRS.MMT..0000H / M10182 
17384804+0604582|2MFGC 13960                   |17h38m48.1s +06d04m58s|G     |      |    |                   |   6579| 123|O |2000MNRAS.317...55S / 
17395095+5916448|CGCG 300-057                  |17h39m50.9s +59d16m44s|G     |      |    |                   |   9414|  26|O |20112MRS.FLWO.0000H / 1997.0605
17395652+7402032|NGC 6461                      |17h39m56.5s +74d02m03s|G     |      |    |                   |  12272|  38|O |20112MRS.FLWO.0000H / 1997.0606 
17402357+6828322|VII Zw 734                    |17h40m23.5s +68d28m32s|G     |      |    |                   |  12019|  53|O |20112MRS.FLWO.0000H / 1997.0605
17433725+8628095|2MASX J17433725+8628095       |17h43m37.1s +86d28m10s|G     |      |    |                   |   7087|  54|O |2000MNRAS.317...55S / in LEDA
17463385+2901423|CGCG 171-004                  |17h46m33.9s +29d01m42s|G     |      |    |                   |   3587|  24|O |20112MRS.JPH..0000H /       
17473624+5924488|CGCG 300-071                  |17h47m36.2s +59d24m49s|G     |      |    |                   |   8794|  25|O |20112MRS.JPH..0000H /              
17493418+7213041|CGCG 340-020                  |17h49m34.3s +72d13m04s|G     |      |    |                   |   7416|  33|O |1999PASP..111..438F /
17493579+1635137|CGCG 112-053                  |17h49m35.8s +16d35m14s|G     |      |    |                   |  11285| 106|O |2000MNRAS.317...55S / in LEDA
17500705+7149438|CGCG 340-022                  |17h50m07.0s +71d49m44s|G     |      |    |                   |   7676|  23|O |1999PASP..111..438F /
17503481+5717205|CGCG 300-082                  |17h50m34.8s +57d17m21s|G     |      |    |                   |  17146|  40|O |20112MRS.JPH..0000H /       
17504784+0602319|CGCG 055-021                  |17h50m47.9s +06d02m32s|G     |      |    |                   |   6078| 102|O |2000MNRAS.317...55S / in LEDA
17510476+7447438|CGCG 340-023                  |17h51m04.8s +74d47m44s|G     |      |    |                   |   7322|  21|O |20112MRS.JPH..0000H /       
17515353+6227230|CGCG 300-089                  |17h51m53.5s +62d27m23s|G     |      |    |                   |   8335|  21|O |20112MRS.FLWO.0000H /        
17520419-6526401|ESO 102-IG 017 NED02          |17h52m04.3s -65d26m40s|G     |      |    |                   |  14581|  81|O |2000MNRAS.317...55S / in LEDA
17520605+5226477|CGCG 278-038                  |17h52m06.1s +52d26m48s|G     |      |    |                   |   7443|  30|O |20112MRS.JPH..0000H /       
17540186+2123582|CGCG 141-027                  |17h54m01.9s +21d23m58s|G     |      |    |                   |   8269| 106|O |2000MNRAS.317...55S / in LEDA
17543714+6803352|VII Zw 751 NOTES01            |17h54m37.1s +68d03m35s|G     |      |    |                   |  22598|  68|O |20112MRS.MMT..0000H / M09776 
17545254+6424072|CGCG 322-020                  |17h54m52.5s +64d24m07s|G     |      |    |                   |  11157|  39|O |20112MRS.FLWO.0000H /        
17565401+6207478|CGCG 300-099                  |17h56m54.0s +62d07m48s|G     |      |    |                   |   8170|  26|O |20112MRS.FLWO.0000H / 1994.0611 
18012385+6521184|CGCG 322-029 NED02            |18h01m23.9s +65d21m18s|G     |      |    |                   |   8034|  37|O |20112MRS.FLWO.0000H /        
18021278+6910369|CGCG 340-032                  |18h02m12.8s +69d10m36s|G     |      |    |                   |  15176|  38|O |20112MRS.FLWO.0000H /        
18041470+0920064|CGCG 084-014                  |18h04m14.7s +09d20m06s|G     |      |    |                   |   6296|  29|O |20112MRS.FLWO.0000H / 1996.1009
18042589+5656464|CGCG 301-013                  |18h04m25.9s +56d56m46s|G     |      |    |                   |  16866|  36|O |20112MRS.FLWO.0000H / 1996.0923
18043909+4130405|CGCG 227-017                  |18h04m39.1s +41d30m40s|G     |      |    |                   |   7916|  55|O |20112MRS.FLWO.0000H / 1996.0923 
18044828+4745244|CGCG 254-013 NED03            |18h04m48.3s +47d45m25s|G     |      |    |                   |  14791|  40|O |20112MRS.FLWO.0000H / 1996.0923
18063556+6135384|VII Zw 767                    |18h06m35.6s +61d35m38s|G     |      |    |                   |   8100| 150|O |1999hxra.conf..226B / 
18095033+5822435|VII Zw 770                    |18h09m50.4s +58d22m44s|G     |      |    |                   |   9406|  31|O |20112MRS.FLWO.0000H / 1994.0611 
18105707+5320138|UGC 11147                     |18h10m57.0s +53d20m14s|G     |      |    |                   |  14416|  31|O |20112MRS.FLWO.0000H / 1996.0923
18111349+6110502|NGC 6597                      |18h11m13.4s +61d10m50s|G     |      |    |                   |   8301|  28|O |20112MRS.FLWO.0000H /        
18114437+6127121|NGC 6601                      |18h11m44.4s +61d27m12s|G     |      |    |                   |   8101|  27|O |20112MRS.JPH..0000H /              
18120940+7051415|CGCG 340-040                  |18h12m09.5s +70d51m41s|G     |      |    |                   |   5882|  38|O |20112MRS.FLWO.0000H /        
18130421-3740314|2MASX J18130421-3740314       |18h13m04.2s -37d40m32s|IrS   |      |    |                   |   7620|  79|O |1981A&AS...46...57W /
18132371+6330542|CGCG 322-035                  |18h13m23.8s +63d30m54s|G     |      |    |                   |   8227|  33|O |20112MRS.FLWO.0000H /        
18140117+2130352|UGC 11170                     |18h14m01.2s +21d30m35s|G     |      |    |                   |   5398|  41|O |20112MRS.FLWO.0000H / 1996.1104
18151302+4731518|UGC 11180                     |18h15m13.0s +47d31m52s|G     |      |    |                   |  12048|  40|O |20112MRS.FLWO.0000H / 1996.0922 
18154374+6726383|CGCG 322-037                  |18h15m43.6s +67d26m38s|G     |      |    |                   |   6133|  36|O |20112MRS.FLWO.0000H /        
18161083+3604430|NGC 6612                      |18h16m10.8s +36d04m43s|G     |      |    |                   |   6346|  32|O |20112MRS.FLWO.0000H / 1996.0922
18175984+2835203|CGCG 172-021 NED01            |18h17m59.8s +28d35m21s|G     |      |    |                   |   8075|  31|O |20112MRS.FLWO.0000H / 1996.1009 
18181629-5040259|ESO 229- G 013                |18h18m16.3s -50d40m26s|G     |      |    |                   |  10103|  87|O |2000MNRAS.317...55S / in LEDA
18203376+3811092|CGCG 200-016                  |18h20m33.7s +38d11m09s|G     |      |    |                   |   9046|  34|O |20112MRS.FLWO.0000H / 1996.0922
18205872+5533162|CGCG 279-008                  |18h20m58.7s +55d33m16s|G     |      |    |                   |  14225|  32|O |20112MRS.FLWO.0000H / 1996.0922
18212625+6053469|UGC 11215                     |18h21m26.3s +60d53m47s|G     |      |    |                   |  18284|  35|O |20112MRS.JPH..0000H /              
18224402+4737080|CGCG 254-037                  |18h22m44.0s +47d37m08s|G     |      |    |                   |  12931|  58|O |1999PASP..111..438F / T26287
18233980+6217057|UGC 11227                     |18h23m39.8s +62d17m06s|G     |      |    |                   |   8273|  23|O |20112MRS.FLWO.0000H /        
18252516+6029538|CGCG 301-028                  |18h25m25.2s +60d29m54s|G     |      |    |                   |   8562|  26|O |20112MRS.JPH..0000H /              
18344581+5006466|MCG +08-34-007                |18h34m45.8s +50d06m46s|G     |      |    |                   |  12717| 155|O |2000MNRAS.317...55S / in LEDA
18451590+3159507|2MFGC 14570                   |18h45m15.9s +31d59m51s|G     |      |    |                   |   8314|  52|O |20112MRS.MMT..0000H /        
18482768+4337360|2MASX J18482768+4337360       |18h48m27.7s +43d37m36s|G     |      |    |                   |  18382|  46|O |20112MRS.MMT..0000H / M09794 
18490090-4831317|ESO 231- G 002                |18h49m00.9s -48d31m32s|G     |      |    |                   |   5378|  77|O |2000MNRAS.317...55S / in LEDA
18505558+3923517|2MASX J18505558+3923517       |18h50m55.5s +39d23m51s|G     |      |    |                   |  16085| 117|O |2000MNRAS.317...55S / in LEDA
18515892+7856005|2MASX J18515892+7856005       |18h51m59.1s +78d56m01s|G     |      |    |                   |  12527| 135|O |2000MNRAS.317...55S / in LEDA
18570719+5108580|CGCG 280-012                  |18h57m07.2s +51d08m58s|G     |      |    |                   |  11728|  53|O |20112MRS.FLWO.0000H / 1996.0906
18583574+4638300|CGCG 255-022                  |18h58m35.7s +46d38m30s|G     |      |    |                   |  15360|  47|O |20112MRS.FLWO.0000H / 1996.0905
18592011+6436324|CGCG 323-006                  |18h59m20.1s +64d36m32s|G     |      |    |                   |  11665|  36|O |20112MRS.JPH..0000H /              
19114579-5708041|ESO 184- G 025                |19h11m45.8s -57d08m04s|G     |      |    |                   |   3040|  77|O |2000MNRAS.317...55S / in LEDA
19134839+6010588|2MASX J19134839+6010588       |19h13m48.4s +60d10m59s|G     |      |    |                   |  11795| 151|O |2000MNRAS.317...55S / in LEDA
19164762+4601018|NGC 6783                      |19h16m47.6s +46d01m02s|G     |      |    |                   |   9054|  36|O |1999PASP..111..438F /
19223598-5136046|2MASX J19223598-5136046       |19h22m36.0s -51d36m05s|G     |      |    |                   |  18454| 100|O |1991ApJS...75..241D /
19284833-8241204|ESO 010- G 005                |19h28m48.4s -82d41m21s|G     |      |    |                   |   5350|  60|O |1991srcp.book.....F / in LEDA
19295971+4328288|CGCG 230-018                  |19h29m59.7s +43d28m29s|G     |      |    |                   |  17136|  54|O |20112MRS.FLWO.0000H / 1996.0720 
19312569+4154023|2MASX J19312569+4154023       |19h31m25.7s +41d54m02s|G     |      |    |                   |  11035|  39|O |20112MRS.FLWO.0000H / 1996.0725
19341427-1344595|2MASX J19341427-1344595       |19h34m14.3s -13d45m00s|G     |      |    |                   |  12293| 130|O |2000MNRAS.317...55S / 
19482493+4919518|CGCG 257-012                  |19h48m24.9s +49d19m52s|G     |      |    |                   |   6961|  38|O |20112MRS.FLWO.0000H / 1996.0720
19503178+5318313|I Zw 209 NOTES02              |19h50m31.8s +53d18m31s|G     |      |    |                   |  11425|   0|O |1971CGPG..C......0Z / in LEDA
19550644-3922241|ESO 339- G 006                |19h55m06.4s -39d22m24s|G     |      |    |                   |   5914|   0|O |20112MRS.JPH..0000H /       
20025466+6453380|2MASX J20025466+6453380       |20h02m54.7s +64d53m38s|G     |      |    |                   |  13258| 111|O |2000MNRAS.317...55S / in LEDA
20041507+0025012|2MASX J20041507+0025012       |20h04m15.1s +00d25m01s|G     |      |    |                   |   8169| 153|O |2000MNRAS.317...55S / in LEDA
20043345-1113515|2MASX J20043345-1113515       |20h04m33.5s -11d13m52s|G     |      |    |                   |  14170| 156|O |2000MNRAS.317...55S / 
20094297+7216177|MCG +12-19-002                |20h09m42.9s +72d16m18s|G     |      |    |                   |   2342| 149|O |2000MNRAS.317...55S / 
20113832+0511153|2MASX J20113832+0511153       |20h11m38.3s +05d11m15s|IrS   |      |    |                   |   7091| 108|O |2000MNRAS.317...55S / 
20142041+1435437|2MASX J20142041+1435437       |20h14m20.4s +14d35m44s|G     |      |    |                   |   6927|  37|O |20112MRS.ZMA..0000H / T18932
20143886+0630507|CGCG 398-024                  |20h14m38.9s +06d30m51s|G     |      |    |                   |   7326|  31|O |20112MRS.JPH..0000H / 
20213888-1512455|2MASX J20213888-1512455       |20h21m38.9s -15d12m46s|G     |      |    |                   |   4603|  15|O |20112MRS.JPH..0000H /       
20240579+1545240|CGCG 447-003 NED02            |20h24m05.8s +15d45m24s|G     |      |    |                   |   8669|  28|O |20112MRS.ZMA..0000H / T16685
20303506+0444521|CGCG 399-014                  |20h30m35.1s +04d44m53s|G     |      |    |                   |  11032|  47|O |20112MRS.JPH..0000H /       
20310124-6422370|MC 2026-645                   |20h31m01.3s -64d22m37s|G     |      |    |                   |  11580|  51|O |1988edgc.book.....P /
20321190+0450345|UGC 11586                     |20h32m11.9s +04d50m34s|G     |      |    |                   |  14351|  30|O |20112MRS.JPH..0000H /       
20333640+0237467|CGCG 373-036                  |20h33m36.4s +02d37m46s|G     |      |    |                   |  14311|  31|O |20112MRS.JPH..0000H /       
20343610+1256471|2MASX J20343610+1256471       |20h34m36.1s +12d56m47s|G     |      |    |                   |   8067|  19|O |20112MRS.FLWO.0000H / 1996.0720
20402022+0701417|2MASX J20402022+0701417       |20h40m20.3s +07d01m42s|G     |      |    |                   |  16268| 205|O |2000MNRAS.317...55S / in LEDA
20412691-1233534|2MASX J20412691-1233534       |20h41m26.9s -12d33m54s|G     |      |    |                   |  14688| 109|O |2000MNRAS.317...55S / in LEDA
20432938-1005316|MCG -02-52-020                |20h43m29.4s -10d05m32s|G     |      |    |                   |  10293| 112|O |2000MNRAS.317...55S / 
20462174+2449391|2MASX J20462174+2449391       |20h46m21.7s +24d49m39s|G     |      |    |                   |  12052| 300|O |1999MNRAS.308..897L / in Vizier
20480439-3006315|MC 2045-302                   |20h48m04.4s -30d06m32s|G     |      |    |                   |  11881|  47|O |1988edgc.book.....P /
20495793+1302032|CGCG 425-012                  |20h49m58.0s +13d02m04s|G     |      |    |                   |   4580|  23|O |20112MRS.FLWO.0000H /        
20504858+2152252|UGC 11641                     |20h50m48.6s +21d52m25s|G     |      |    |                   |   9939|  19|O |20112MRS.FLWO.0000H / 1994.0709 
20552928+1530484|2MASX J20552928+1530484       |20h55m29.3s +15d30m48s|G     |      |    |                   |  12794|  27|O |2006AJ....132..197W / 
20572330+2310291|CGCG 470-005                  |20h57m23.3s +23d10m29s|G     |      |    |                   |   8333|  30|O |20112MRS.JPH..0000H /       
20581491+0825389|CGCG 400-015                  |20h58m14.9s +08d25m39s|G     |      |    |                   |  14143|  36|O |20112MRS.JPH..0000H / 
20582770+2359323|CGCG 470-008                  |20h58m27.7s +23d59m32s|G     |      |    |                   |   8277|  18|O |20112MRS.FLWO.0000H / 1994.0709
21000631+1850473|CGCG 448-025                  |21h00m06.3s +18d50m47s|G     |      |    |                   |  14292|  36|O |20112MRS.JPH..0000H /       
21002390+0927135|CGCG 400-018                  |21h00m23.9s +09d27m14s|G     |      |    |                   |   9033|  26|O |20112MRS.JPH..0000H / 
21010455+2225465|CGCG 470-009                  |21h01m04.5s +22d25m47s|G     |      |    |                   |   6810|  19|O |20112MRS.FLWO.0000H / 1994.0709
21010953+0717559|CGCG 400-019                  |21h01m09.5s +07d17m57s|G     |      |    |                   |  14129|  33|O |20112MRS.FLWO.0000H / 1997.1004
21023303+1912488|IC 5080                       |21h02m33.1s +19d12m49s|G     |      |    |                   |  11738|  34|O |20112MRS.FLWO.0000H / 1997.1004
21025920+1508453|CGCG 425-037                  |21h02m59.2s +15d08m45s|G     |      |    |                   |   8637|  34|O |20112MRS.ZMA..0000H / T24969
21033039-1259317|2MASX J21033039-1259317       |21h03m30.4s -12d59m32s|G     |      |    |                   |   7973| 116|O |2000MNRAS.317...55S / in LEDA
21070815+1100027|CGCG 425-041                  |21h07m08.2s +11d00m03s|G     |      |    |                   |   8943|  75|O |20112MRS.ZMA..0000H / T25100
21092385+1147125|CGCG 426-005                  |21h09m23.8s +11d47m13s|G     |      |    |                   |   9033|  42|O |20112MRS.ZMA..0000H / T21543 
21103548-1641246|2MFGC 16040                   |21h10m35.5s -16d41m25s|G     |      |    |                   |  11928|  15|O |20112MRS.JPH..0000H / 
21113493+1320043|CGCG 426-013                  |21h11m34.9s +13d20m05s|G     |      |    |                   |  14251|  43|O |20112MRS.ZMA..0000H / T21558
21113756+1253143|2MASX J21113756+1253143       |21h11m37.6s +12d53m14s|G     |      |    |                   |   8632|  35|O |20112MRS.MMT..0000H / M10269
21115838-1947377|ESO 598- G 031                |21h11m58.4s -19d47m38s|G     |      |    |                   |   9583|  46|O |20112MRS.JPH..0000H /       
21151031+0708186|II Zw 112 NED02               |21h15m10.3s +07d08m19s|G     |      |    |                   |  12269| 103|O |2000MNRAS.317...55S / in LEDA
21151376+1710227|CGCG 449-013                  |21h15m13.8s +17d10m23s|G     |      |    |                   |   8874|  39|O |20112MRS.ZMA..0000H / T24972
21151728+0747206|CGCG 401-011                  |21h15m17.3s +07d47m20s|G     |      |    |                   |   8559|  36|O |20112MRS.ZMA..0000H / T25049
21183405+1349274|II Zw 119                     |21h18m34.0s +13d49m27s|G     |      |    |                   |  13920|  38|O |20112MRS.MMT..0000H / M10268 
21220197+0832480|II Zw 127 NOTES01             |21h22m02.0s +08d32m48s|G     |      |    |                   |  14212|  46|O |20112MRS.ZMA..0000H / T25101
21221781+0706319|CGCG 401-018                  |21h22m17.8s +07d06m32s|G     |      |    |                   |   8504|  51|O |20112MRS.ZMA..0000H / T26336
21260541+0642418|CGCG 401-023                  |21h26m05.4s +06d42m42s|G     |      |    |                   |  14273|  53|O |20112MRS.ZMA..0000H / T26338
21301844+3541103|CGCG 512-005                  |21h30m18.4s +35d41m10s|G     |      |    |                   |  11608|  56|O |20112MRS.FLWO.0000H / 1997.1004
21362464-6628316|ESO 107- G 038                |21h36m24.6s -66d28m32s|G     |      |    |                   |   8490|  79|O |2000MNRAS.317...55S / 
21371991+1947294|CGCG 450-003                  |21h37m19.9s +19d47m30s|G     |      |    |                   |   5047| 105|O |2000MNRAS.317...55S / in LEDA
21385126+2449096|CGCG 472-003                  |21h38m51.3s +24d49m10s|G     |      |    |                   |  11485|  39|O |20112MRS.FLWO.0000H / 1994.0709
21400570-5840078|2MASX J21400570-5840078       |21h40m05.7s -58d40m08s|G     |      |    |                   |   8390|  77|O |2000MNRAS.317...55S / in LEDA
21480827-4605193|ESO 288-IG 007 NED01          |21h48m08.2s -46d05m19s|G     |      |    |                   |  18404| 108|O |20112MRS.Stra.0000H / Strauss, priv. comm (ESO master)
21514055+1621333|CGCG 450-007                  |21h51m40.5s +16d21m34s|G     |      |    |                   |  15108|  68|O |20112MRS.ZMA..0000H / T26424 
21523190-5524466|2MASX J21523190-5524466       |21h52m31.9s -55d24m46s|G     |      |    |                   |  11884|  73|O |1994MNRAS..269.151D / Dalton, PhD Thesis
21525998+1012190|CGCG 427-033                  |21h53m00.0s +10d12m19s|G     |      |    |                   |   8437|  47|O |20112MRS.ZMA..0000H / T26384
21532167-6857131|IC 5138                       |21h53m21.7s -68d57m13s|G     |      |    |                   |   8200|  98|O |20112MRS.DaSt.0000H / 
21540368-4004063|2MASX J21540368-4004063       |21h54m03.7s -40d04m06s|G     |      |    |                   |   9842|  81|O |2000MNRAS.317...55S / in LEDA
21550006-5530498|MC 2151-557                   |21h55m00.1s -55d30m50s|G     |      |    |                   |  11364|  70|O |1988edgc.book.....P /
21573553-7010225|ESO 075- G 043                |21h57m35.6s -70d10m22s|G     |      |    |                   |   9064|  63|O |20112MRS.Stra.0000H / Strauss, priv. comm (ESO master)
22040483-0458029|2MASX J22040483-0458029       |22h04m04.8s -04d58m03s|G     |      |    |                   |   8024| 109|O |2000MNRAS.317...55S / in LEDA
22043859+0848575|2MASX J22043859+0848575       |22h04m38.6s +08d48m58s|G     |      |    |                   |  30433|  54|O |20112MRS.MMT..0000H / M09200 
22122270+1639388|CGCG 451-021                  |22h12m22.7s +16d39m39s|G     |      |    |                   |  10033|  37|O |20112MRS.ZMA..0000H / T26403
22124048+1803031|CGCG 451-022                  |22h12m40.5s +18d03m04s|G     |      |    |                   |   8192|  39|O |20112MRS.ZMA..0000H / T24993
22150157+3553192|CGCG 513-019                  |22h15m01.6s +35d53m19s|G     |      |    |                   |   7200|   0|O |20112MRS.JRM..0000H / Mould, priv. comm 
22235569+1514474|2MASX J22235569+1514474       |22h23m55.7s +15d14m48s|G     |      |    |                   |   7325|  23|O |20112MRS.ZMA..0000H / T26771
22243475-7956579|2MASX J22243475-7956579       |22h24m34.7s -79d56m58s|G     |      |    |                   |  11686|  77|O |2000MNRAS.317...55S / 
22294477+0759196|IC 5223                       |22h29m44.8s +07d59m20s|G     |      |    |                   |   7664|  30|O |20112MRS.ZMA..0000H / T26773
22301102+3910184|CGCG 514-044                  |22h30m11.0s +39d10m19s|G     |      |    |                   |  33701|  75|O |2000MNRAS.317...55S / 
22382151+0836375|CGCG 404-026                  |22h38m21.5s +08d36m37s|G     |      |    |                   |   7389|  31|O |20112MRS.ZMA..0000H / T26775
22393541+1104595|NGC 7346                      |22h39m35.4s +11d05m00s|G     |      |    |                   |  11482|  38|O |20112MRS.ZMA..0000H / T26416
22414338+0845249|CGCG 404-033                  |22h41m43.4s +08d45m26s|G     |      |    |                   |  10812|  51|O |20112MRS.ZMA..0000H / T26759 
22514833+1715487|UGC 12219 NED02               |22h51m48.3s +17d15m49s|G     |      |    |                   |  25507|  51|O |20112MRS.ZMA..0000H / T25072 
22515594+1540417|MCG +02-58-029                |22h51m55.9s +15d40m42s|G     |      |    |                   |  11437|  27|O |20112MRS.ZMA..0000H / T15388
22562477+4042490|CGCG 532-002                  |22h56m24.8s +40d42m49s|G     |      |    |                   |   5302|  11|O |20112MRS.JPH..0000H /       
23002619+1641212|CGCG 453-043                  |23h00m26.2s +16d41m21s|G     |      |    |                   |  11330|  33|O |20112MRS.ZMA..0000H / T24996 
23010997+0700118|KUG 2258+067                  |23h01m10.0s +07d00m11s|G     |      |    |                   |  12593| 104|O |2000MNRAS.317...55S / in LEDA
23011387+1035518|2MASX J23011387+1035518       |23h01m13.9s +10d35m52s|G     |      |    |                   |   6667|  33|O |20112MRS.ZMA..0000H / T26852 
23025585+1745002|2MASX J23025585+1745002       |23h02m55.8s +17d45m00s|G     |      |    |                   |  24304|  33|O |20112MRS.JPH..0000H /        
23054529+0802117|CGCG 405-030                  |23h05m45.3s +08d02m12s|G     |      |    |                   |  11865|  32|O |20112MRS.ZMA..0000H / T08824
23060986+0759157|CGCG 405-031                  |23h06m09.9s +07d59m16s|G     |      |    |                   |  11099|  40|O |20112MRS.ZMA..0000H / T08803
23061215+0800367|CGCG 405-032                  |23h06m12.2s +08d00m36s|G     |      |    |                   |  11957|  37|O |20112MRS.ZMA..0000H / T08804 
23074929+0829158|CGCG 406-001                  |23h07m49.3s +08d29m16s|G     |      |    |                   |  11896|  46|O |20112MRS.ZMA..0000H / T07307
